order_id,Grid_ID,Timestamp,preparation_time,restaurant_id,restaurant_name,time_bin,day_of_week,is_weekend
20250106-1661,883da1140bfffff,2025-01-06 15:36:00,5,18233593,Farzi Cafe,2025-01-06 15:30:00,0,0
20250106-2182,883da1145bfffff,2025-01-06 15:43:00,15,9165,Old Famous Jalebi Wala,2025-01-06 15:30:00,0,0
20250106-2114,883da11547fffff,2025-01-06 15:43:00,17,7060,Karnataka Food Centre,2025-01-06 15:30:00,0,0
20250106-4056,883da1029dfffff,2025-01-06 15:44:00,8,1218,China Garden,2025-01-06 15:30:00,0,0
20250106-1377,883da102d3fffff,2025-01-06 15:46:00,15,311584,Baking Bad,2025-01-06 15:45:00,0,0
20250106-4170,883da11585fffff,2025-01-06 15:46:00,16,2004,Indian Accent - The Manor,2025-01-06 15:45:00,0,0
20250106-2721,883da1152bfffff,2025-01-06 15:47:00,19,307360,Matchbox,2025-01-06 15:45:00,0,0
20250106-1994,883da11455fffff,2025-01-06 15:50:00,5,1127,Castle 9,2025-01-06 15:45:00,0,0
20250106-3438,883da1152bfffff,2025-01-06 15:51:00,21,308322,Hauz Khas Social,2025-01-06 15:45:00,0,0
20250106-3433,883da11409fffff,2025-01-06 15:52:00,5,3782,Fresc Co,2025-01-06 15:45:00,0,0
20250106-4740,883da11423fffff,2025-01-06 15:53:00,9,1614,Big Chill,2025-01-06 15:45:00,0,0
20250106-4503,883da1b925fffff,2025-01-06 15:54:00,19,301700,Big Yellow Door,2025-01-06 15:45:00,0,0
20250106-3982,883da11537fffff,2025-01-06 16:00:00,8,307113,Diggin,2025-01-06 16:00:00,0,0
20250106-1292,883da1140bfffff,2025-01-06 16:00:00,10,18238278,Tamasha,2025-01-06 16:00:00,0,0
20250106-3391,883da1140bfffff,2025-01-06 16:01:00,15,302878,Cha Bar,2025-01-06 16:00:00,0,0
20250106-3517,883da115a5fffff,2025-01-06 16:04:00,15,304299,The Flying Saucer Cafe,2025-01-06 16:00:00,0,0
20250106-3365,883da1152bfffff,2025-01-06 16:05:00,26,308322,Hauz Khas Social,2025-01-06 16:00:00,0,0
20250106-4434,883da115a5fffff,2025-01-06 16:06:00,11,304239,FIO Cookhouse and Bar,2025-01-06 16:00:00,0,0
20250106-0159,883da18da3fffff,2025-01-06 16:08:00,7,310395,The Post Office Cafe,2025-01-06 16:00:00,0,0
20250106-3555,883da1140bfffff,2025-01-06 16:09:00,7,18241537,38 Barracks,2025-01-06 16:00:00,0,0
20250106-1643,883da11409fffff,2025-01-06 16:10:00,11,309955,Nando's,2025-01-06 16:00:00,0,0
20250106-2874,883da11409fffff,2025-01-06 16:11:00,11,900,Saravana Bhavan,2025-01-06 16:00:00,0,0
20250106-3374,883da11409fffff,2025-01-06 16:12:00,14,3506,Indian Coffee House,2025-01-06 16:00:00,0,0
20250106-3819,883da1152bfffff,2025-01-06 16:14:00,21,308322,Hauz Khas Social,2025-01-06 16:00:00,0,0
20250106-1771,883da11453fffff,2025-01-06 16:15:00,22,463,Karim's,2025-01-06 16:15:00,0,0
20250106-2774,883da11409fffff,2025-01-06 16:16:00,19,900,Saravana Bhavan,2025-01-06 16:15:00,0,0
20250106-4508,883da11455fffff,2025-01-06 16:18:00,12,870,Nizam's Kathi Kabab,2025-01-06 16:15:00,0,0
20250106-3126,883da1b967fffff,2025-01-06 16:18:00,8,312576,Munch Nation,2025-01-06 16:15:00,0,0
20250106-0975,883da11455fffff,2025-01-06 16:19:00,9,1127,Castle 9,2025-01-06 16:15:00,0,0
20250106-1934,883da1152bfffff,2025-01-06 16:19:00,17,5030,Out Of The Box,2025-01-06 16:15:00,0,0
20250106-3082,883da11409fffff,2025-01-06 16:21:00,13,900,Saravana Bhavan,2025-01-06 16:15:00,0,0
20250106-2257,883da18ca7fffff,2025-01-06 16:23:00,5,2965,Billu's Hut,2025-01-06 16:15:00,0,0
20250106-4696,883da11455fffff,2025-01-06 16:24:00,7,18208892,Cafe Hawkers,2025-01-06 16:15:00,0,0
20250106-1685,883da11409fffff,2025-01-06 16:25:00,14,3506,Indian Coffee House,2025-01-06 16:15:00,0,0
20250106-4712,883da1029dfffff,2025-01-06 16:28:00,11,1922,Culinaire,2025-01-06 16:15:00,0,0
20250106-2577,883da11409fffff,2025-01-06 16:30:00,5,18281985,Teddy Boy,2025-01-06 16:30:00,0,0
20250106-4608,883da1152bfffff,2025-01-06 16:31:00,17,5030,Out Of The Box,2025-01-06 16:30:00,0,0
20250106-3075,883da11423fffff,2025-01-06 16:32:00,6,3406,Amici Cafe,2025-01-06 16:30:00,0,0
20250106-1245,883da11409fffff,2025-01-06 16:32:00,7,18157403,Cafe Public Connection,2025-01-06 16:30:00,0,0
20250106-1119,883da11585fffff,2025-01-06 16:32:00,13,2004,Indian Accent - The Manor,2025-01-06 16:30:00,0,0
20250106-1607,883da1143dfffff,2025-01-06 16:34:00,16,801,Havemore,2025-01-06 16:30:00,0,0
20250106-2628,883da1152bfffff,2025-01-06 16:36:00,23,308322,Hauz Khas Social,2025-01-06 16:30:00,0,0
20250106-4187,883da11455fffff,2025-01-06 16:36:00,10,7367,Khan Chacha,2025-01-06 16:30:00,0,0
20250106-0339,883da11735fffff,2025-01-06 16:40:00,17,2742,Bukhara - ITC Maurya,2025-01-06 16:30:00,0,0
20250106-3774,883da11409fffff,2025-01-06 16:41:00,11,3168,Blues,2025-01-06 16:30:00,0,0
20250106-3549,883da1152bfffff,2025-01-06 16:43:00,9,89,Naivedyam,2025-01-06 16:30:00,0,0
20250106-4186,883da11409fffff,2025-01-06 16:45:00,21,311057,My Bar Headquarters,2025-01-06 16:45:00,0,0
20250106-0049,883da11535fffff,2025-01-06 16:45:00,9,307490,Summer House Cafe,2025-01-06 16:45:00,0,0
20250106-2559,883da18da3fffff,2025-01-06 16:46:00,9,3083,Wok In The Clouds,2025-01-06 16:45:00,0,0
20250106-4870,883da11401fffff,2025-01-06 16:48:00,8,899,Saravana Bhavan,2025-01-06 16:45:00,0,0
20250106-3750,883da115cdfffff,2025-01-06 16:48:00,11,1819,The All American Diner,2025-01-06 16:45:00,0,0
20250106-4191,883da11409fffff,2025-01-06 16:49:00,9,309790,The Vault Cafe,2025-01-06 16:45:00,0,0
20250106-3601,883da11409fffff,2025-01-06 16:53:00,14,4249,Wenger's,2025-01-06 16:45:00,0,0
20250106-0223,883da11423fffff,2025-01-06 16:53:00,10,8244,Big Chill,2025-01-06 16:45:00,0,0
20250106-2336,883da11409fffff,2025-01-06 16:54:00,9,306497,Punjabi By Nature,2025-01-06 16:45:00,0,0
20250106-3265,883da18da3fffff,2025-01-06 16:54:00,9,306476,AMPM CafÃ­Â© & Bar,2025-01-06 16:45:00,0,0
20250106-1262,883da11455fffff,2025-01-06 16:55:00,8,301605,Warehouse Cafe,2025-01-06 16:45:00,0,0
20250106-3428,883da11409fffff,2025-01-06 16:56:00,17,309790,The Vault Cafe,2025-01-06 16:45:00,0,0
20250106-1487,883da11455fffff,2025-01-06 16:57:00,12,18306523,CafÃ­Â© MRP,2025-01-06 16:45:00,0,0
20250106-2943,883da1140bfffff,2025-01-06 16:58:00,19,302878,Cha Bar,2025-01-06 16:45:00,0,0
20250106-4504,883da11537fffff,2025-01-06 17:00:00,7,307113,Diggin,2025-01-06 17:00:00,0,0
20250106-2651,883da11455fffff,2025-01-06 17:00:00,22,870,Nizam's Kathi Kabab,2025-01-06 17:00:00,0,0
20250106-0567,883da11507fffff,2025-01-06 17:00:00,14,1777,Rajinder Da Dhaba,2025-01-06 17:00:00,0,0
20250106-2458,883da1140bfffff,2025-01-06 17:00:00,19,305453,Chew - Pan Asian Cafe,2025-01-06 17:00:00,0,0
20250106-3786,883da115a5fffff,2025-01-06 17:00:00,12,2775,Oh! Calcutta,2025-01-06 17:00:00,0,0
20250106-3924,883da1140bfffff,2025-01-06 17:00:00,17,304154,My Bar Square,2025-01-06 17:00:00,0,0
20250106-0264,883da1029dfffff,2025-01-06 17:01:00,15,1922,Culinaire,2025-01-06 17:00:00,0,0
20250106-0136,883da11409fffff,2025-01-06 17:01:00,10,308579,The Town House Cafe,2025-01-06 17:00:00,0,0
20250106-3888,883da11409fffff,2025-01-06 17:01:00,16,301011,Starbucks,2025-01-06 17:00:00,0,0
20250106-4469,883da11409fffff,2025-01-06 17:01:00,16,308579,The Town House Cafe,2025-01-06 17:00:00,0,0
20250106-4570,883da102c7fffff,2025-01-06 17:01:00,15,3192,Big Chill,2025-01-06 17:00:00,0,0
20250106-4754,883da11409fffff,2025-01-06 17:01:00,21,309790,The Vault Cafe,2025-01-06 17:00:00,0,0
20250106-0994,883da102dbfffff,2025-01-06 17:01:00,10,310776,Gastronomica Kitchen & Bar,2025-01-06 17:00:00,0,0
20250106-1049,883da1b925fffff,2025-01-06 17:01:00,14,304307,Wood Box Cafe,2025-01-06 17:00:00,0,0
20250106-4951,883da11549fffff,2025-01-06 17:01:00,15,312772,2 Bandits Lounge & Bar,2025-01-06 17:00:00,0,0
20250106-4751,883da11409fffff,2025-01-06 17:01:00,7,306913,Caffe 9,2025-01-06 17:00:00,0,0
20250106-4801,883da11423fffff,2025-01-06 17:01:00,15,2632,Mamagoto,2025-01-06 17:00:00,0,0
20250106-2931,883da1140bfffff,2025-01-06 17:02:00,18,302878,Cha Bar,2025-01-06 17:00:00,0,0
20250106-4730,883da11641fffff,2025-01-06 17:02:00,10,301677,Rahul Eggs,2025-01-06 17:00:00,0,0
20250106-0099,883da11409fffff,2025-01-06 17:03:00,16,307036,Excuse Me Boss,2025-01-06 17:00:00,0,0
20250106-0523,883da11549fffff,2025-01-06 17:03:00,15,312772,2 Bandits Lounge & Bar,2025-01-06 17:00:00,0,0
20250106-2209,883da1029dfffff,2025-01-06 17:03:00,8,1218,China Garden,2025-01-06 17:00:00,0,0
20250106-3782,883da1152bfffff,2025-01-06 17:04:00,5,303092,Smoke House Deli,2025-01-06 17:00:00,0,0
20250106-0330,883da1152bfffff,2025-01-06 17:04:00,16,308322,Hauz Khas Social,2025-01-06 17:00:00,0,0
20250106-3451,883da1151bfffff,2025-01-06 17:04:00,13,1188,Lodi - The Garden Restaurant,2025-01-06 17:00:00,0,0
20250106-4102,883da1b925fffff,2025-01-06 17:04:00,18,301700,Big Yellow Door,2025-01-06 17:00:00,0,0
20250106-1915,883da11409fffff,2025-01-06 17:04:00,14,900,Saravana Bhavan,2025-01-06 17:00:00,0,0
20250106-1391,883da11423fffff,2025-01-06 17:05:00,16,844,Khan Chacha,2025-01-06 17:00:00,0,0
20250106-2747,883da11507fffff,2025-01-06 17:05:00,16,1777,Rajinder Da Dhaba,2025-01-06 17:00:00,0,0
20250106-2304,883da1b925fffff,2025-01-06 17:05:00,15,301700,Big Yellow Door,2025-01-06 17:00:00,0,0
20250106-1258,883da1152bfffff,2025-01-06 17:05:00,16,308322,Hauz Khas Social,2025-01-06 17:00:00,0,0
20250106-3970,883da11735fffff,2025-01-06 17:05:00,13,2742,Bukhara - ITC Maurya,2025-01-06 17:00:00,0,0
20250106-2307,883da1140bfffff,2025-01-06 17:06:00,13,302878,Cha Bar,2025-01-06 17:00:00,0,0
20250106-4242,883da11537fffff,2025-01-06 17:06:00,8,307113,Diggin,2025-01-06 17:00:00,0,0
20250106-3423,883da11409fffff,2025-01-06 17:06:00,8,930,Zen,2025-01-06 17:00:00,0,0
20250106-2447,883da1140bfffff,2025-01-06 17:06:00,11,302878,Cha Bar,2025-01-06 17:00:00,0,0
20250106-0783,883da11409fffff,2025-01-06 17:06:00,17,6957,My Bar Lounge & Restaurant,2025-01-06 17:00:00,0,0
20250106-1650,883da115a5fffff,2025-01-06 17:07:00,10,305240,The Chatter House,2025-01-06 17:00:00,0,0
20250106-2225,883da18ca7fffff,2025-01-06 17:07:00,9,2965,Billu's Hut,2025-01-06 17:00:00,0,0
20250106-3227,883da11455fffff,2025-01-06 17:07:00,14,4815,Route 04,2025-01-06 17:00:00,0,0
20250106-2898,883da1152bfffff,2025-01-06 17:07:00,9,307360,Matchbox,2025-01-06 17:00:00,0,0
20250106-1336,883da11431fffff,2025-01-06 17:08:00,11,305525,Cafe Lota,2025-01-06 17:00:00,0,0
20250106-1285,883da11455fffff,2025-01-06 17:08:00,9,870,Nizam's Kathi Kabab,2025-01-06 17:00:00,0,0
20250106-3672,883da11455fffff,2025-01-06 17:08:00,6,7367,Khan Chacha,2025-01-06 17:00:00,0,0
20250106-0039,883da102d7fffff,2025-01-06 17:08:00,12,2649,Whipped,2025-01-06 17:00:00,0,0
20250106-0617,883da11455fffff,2025-01-06 17:08:00,19,312601,Open House Cafe,2025-01-06 17:00:00,0,0
20250106-0935,883da11453fffff,2025-01-06 17:09:00,6,993,Al Jawahar,2025-01-06 17:00:00,0,0
20250106-2545,883da11549fffff,2025-01-06 17:09:00,19,306503,Big Yellow Door,2025-01-06 17:00:00,0,0
20250106-4325,883da11409fffff,2025-01-06 17:09:00,7,1286,Rajdhani Thali Restaurant,2025-01-06 17:00:00,0,0
20250106-0352,883da11585fffff,2025-01-06 17:09:00,22,2004,Indian Accent - The Manor,2025-01-06 17:00:00,0,0
20250106-1433,883da11455fffff,2025-01-06 17:11:00,10,312601,Open House Cafe,2025-01-06 17:00:00,0,0
20250106-1853,883da1152bfffff,2025-01-06 17:11:00,5,8893,Raasta,2025-01-06 17:00:00,0,0
20250106-4986,883da11585fffff,2025-01-06 17:11:00,12,2004,Indian Accent - The Manor,2025-01-06 17:00:00,0,0
20250106-4362,883da18da3fffff,2025-01-06 17:12:00,10,306476,AMPM CafÃ­Â© & Bar,2025-01-06 17:00:00,0,0
20250106-0255,883da102d7fffff,2025-01-06 17:13:00,13,309844,Natural Ice Cream,2025-01-06 17:00:00,0,0
20250106-2475,883da11409fffff,2025-01-06 17:13:00,19,7855,Dunkin' Donuts,2025-01-06 17:00:00,0,0
20250106-3078,883da11409fffff,2025-01-06 17:13:00,21,900,Saravana Bhavan,2025-01-06 17:00:00,0,0
20250106-0292,883da11507fffff,2025-01-06 17:13:00,9,1777,Rajinder Da Dhaba,2025-01-06 17:00:00,0,0
20250106-2590,883da1140bfffff,2025-01-06 17:13:00,10,309478,Ambrosia Bliss,2025-01-06 17:00:00,0,0
20250106-1864,883da11735fffff,2025-01-06 17:14:00,11,2742,Bukhara - ITC Maurya,2025-01-06 17:00:00,0,0
20250106-3001,883da11409fffff,2025-01-06 17:14:00,13,7855,Dunkin' Donuts,2025-01-06 17:00:00,0,0
20250106-3810,883da11409fffff,2025-01-06 17:14:00,11,5738,Shake Square,2025-01-06 17:00:00,0,0
20250106-2645,883da1140bfffff,2025-01-06 17:14:00,17,309478,Ambrosia Bliss,2025-01-06 17:00:00,0,0
20250106-4892,883da115e9fffff,2025-01-06 17:14:00,11,305269,Bonne Bouche,2025-01-06 17:00:00,0,0
20250106-0002,883da11549fffff,2025-01-06 17:15:00,18,307571,Wood Box Cafe,2025-01-06 17:15:00,0,0
20250106-3630,883da11409fffff,2025-01-06 17:15:00,7,6957,My Bar Lounge & Restaurant,2025-01-06 17:15:00,0,0
20250106-0280,883da11409fffff,2025-01-06 17:15:00,6,301489,Barbeque Nation,2025-01-06 17:15:00,0,0
20250106-3848,883da11455fffff,2025-01-06 17:15:00,9,2903,Kake Da Hotel,2025-01-06 17:15:00,0,0
20250106-0925,883da11443fffff,2025-01-06 17:16:00,13,6075,Sita Ram Diwan Chand,2025-01-06 17:15:00,0,0
20250106-3857,883da18da3fffff,2025-01-06 17:16:00,12,304746,The California Boulevard,2025-01-06 17:15:00,0,0
20250106-4059,883da11455fffff,2025-01-06 17:17:00,7,2903,Kake Da Hotel,2025-01-06 17:15:00,0,0
20250106-0467,883da18da3fffff,2025-01-06 17:17:00,8,3077,Pirates of Grill,2025-01-06 17:15:00,0,0
20250106-3743,883da1143dfffff,2025-01-06 17:17:00,7,73,Ichiban,2025-01-06 17:15:00,0,0
20250106-1709,883da1151bfffff,2025-01-06 17:17:00,11,1188,Lodi - The Garden Restaurant,2025-01-06 17:15:00,0,0
20250106-1539,883da11401fffff,2025-01-06 17:17:00,17,899,Saravana Bhavan,2025-01-06 17:15:00,0,0
20250106-3744,883da11431fffff,2025-01-06 17:17:00,6,305525,Cafe Lota,2025-01-06 17:15:00,0,0
20250106-3049,883da11409fffff,2025-01-06 17:18:00,12,307036,Excuse Me Boss,2025-01-06 17:15:00,0,0
20250106-4260,883da18da3fffff,2025-01-06 17:18:00,12,312476,Lights Camera Action - Air Bar,2025-01-06 17:15:00,0,0
20250106-3437,883da11455fffff,2025-01-06 17:18:00,12,870,Nizam's Kathi Kabab,2025-01-06 17:15:00,0,0
20250106-3103,883da1b925fffff,2025-01-06 17:18:00,18,6144,Indus Flavour,2025-01-06 17:15:00,0,0
20250106-1623,883da115e9fffff,2025-01-06 17:19:00,9,305269,Bonne Bouche,2025-01-06 17:15:00,0,0
20250106-0192,883da1140bfffff,2025-01-06 17:19:00,12,302878,Cha Bar,2025-01-06 17:15:00,0,0
20250106-4088,883da11409fffff,2025-01-06 17:19:00,14,18157384,Jungle Jamboree,2025-01-06 17:15:00,0,0
20250106-4339,883da1b925fffff,2025-01-06 17:19:00,16,4825,QD's Restaurant,2025-01-06 17:15:00,0,0
20250106-3339,883da1152bfffff,2025-01-06 17:20:00,18,5030,Out Of The Box,2025-01-06 17:15:00,0,0
20250106-4255,883da1140bfffff,2025-01-06 17:20:00,14,2298,Haldiram's,2025-01-06 17:15:00,0,0
20250106-3435,883da11409fffff,2025-01-06 17:21:00,11,3168,Blues,2025-01-06 17:15:00,0,0
20250106-4791,883da11409fffff,2025-01-06 17:21:00,16,8911,The Beer Cafe,2025-01-06 17:15:00,0,0
20250106-0150,883da11409fffff,2025-01-06 17:21:00,8,900,Saravana Bhavan,2025-01-06 17:15:00,0,0
20250106-1228,883da1152bfffff,2025-01-06 17:22:00,13,301442,Imperfecto,2025-01-06 17:15:00,0,0
20250106-1553,883da11409fffff,2025-01-06 17:22:00,15,301489,Barbeque Nation,2025-01-06 17:15:00,0,0
20250106-2801,883da11455fffff,2025-01-06 17:22:00,15,2903,Kake Da Hotel,2025-01-06 17:15:00,0,0
20250106-0100,883da11409fffff,2025-01-06 17:22:00,10,18157403,Cafe Public Connection,2025-01-06 17:15:00,0,0
20250106-4577,883da1152bfffff,2025-01-06 17:22:00,23,308322,Hauz Khas Social,2025-01-06 17:15:00,0,0
20250106-0982,883da18da3fffff,2025-01-06 17:22:00,13,312476,Lights Camera Action - Air Bar,2025-01-06 17:15:00,0,0
20250106-3647,883da11423fffff,2025-01-06 17:23:00,8,300656,Smoke House Deli,2025-01-06 17:15:00,0,0
20250106-2854,883da11409fffff,2025-01-06 17:23:00,8,18157403,Cafe Public Connection,2025-01-06 17:15:00,0,0
20250106-1174,883da1b925fffff,2025-01-06 17:23:00,5,310592,The Vintage Avenue,2025-01-06 17:15:00,0,0
20250106-4711,883da1b925fffff,2025-01-06 17:23:00,14,306407,YOLO 21,2025-01-06 17:15:00,0,0
20250106-1699,883da11507fffff,2025-01-06 17:24:00,23,1777,Rajinder Da Dhaba,2025-01-06 17:15:00,0,0
20250106-1987,883da11453fffff,2025-01-06 17:24:00,12,463,Karim's,2025-01-06 17:15:00,0,0
20250106-4720,883da1140bfffff,2025-01-06 17:24:00,10,18070476,Cafe Dalal Street,2025-01-06 17:15:00,0,0
20250106-2633,883da18da3fffff,2025-01-06 17:24:00,17,312476,Lights Camera Action - Air Bar,2025-01-06 17:15:00,0,0
20250106-2679,883da11409fffff,2025-01-06 17:24:00,16,312603,Lord of the Drinks,2025-01-06 17:15:00,0,0
20250106-3248,883da1140bfffff,2025-01-06 17:25:00,10,4907,Kitty Su - The Lalit New Delhi,2025-01-06 17:15:00,0,0
20250106-1806,883da1140bfffff,2025-01-06 17:25:00,13,309478,Ambrosia Bliss,2025-01-06 17:15:00,0,0
20250106-0842,883da18ca7fffff,2025-01-06 17:26:00,15,9561,Barbeque Nation,2025-01-06 17:15:00,0,0
20250106-1792,883da11537fffff,2025-01-06 17:26:00,14,313200,TabulaBeach Cafe,2025-01-06 17:15:00,0,0
20250106-0707,883da1145bfffff,2025-01-06 17:26:00,11,7545,Natraj Dahi Bhalle Wala,2025-01-06 17:15:00,0,0
20250106-0916,883da1140bfffff,2025-01-06 17:26:00,13,309478,Ambrosia Bliss,2025-01-06 17:15:00,0,0
20250106-3646,883da11455fffff,2025-01-06 17:26:00,8,2913,Gola Sizzlers,2025-01-06 17:15:00,0,0
20250106-3015,883da115e9fffff,2025-01-06 17:26:00,9,305,Sagar Ratna,2025-01-06 17:15:00,0,0
20250106-1485,883da18ca7fffff,2025-01-06 17:27:00,17,2965,Billu's Hut,2025-01-06 17:15:00,0,0
20250106-3548,883da11409fffff,2025-01-06 17:27:00,15,5738,Shake Square,2025-01-06 17:15:00,0,0
20250106-2986,883da11409fffff,2025-01-06 17:28:00,13,7855,Dunkin' Donuts,2025-01-06 17:15:00,0,0
20250106-1497,883da11423fffff,2025-01-06 17:28:00,12,844,Khan Chacha,2025-01-06 17:15:00,0,0
20250106-3236,883da11423fffff,2025-01-06 17:28:00,9,2690,Machan - The Taj Mahal Hotel,2025-01-06 17:15:00,0,0
20250106-0388,883da11423fffff,2025-01-06 17:28:00,14,307799,Wok  In The Clouds,2025-01-06 17:15:00,0,0
20250106-3932,883da102c7fffff,2025-01-06 17:28:00,17,3192,Big Chill,2025-01-06 17:15:00,0,0
20250106-2110,883da11625fffff,2025-01-06 17:29:00,9,1641,Lanterns Kitchen & Bar,2025-01-06 17:15:00,0,0
20250106-0104,883da11407fffff,2025-01-06 17:29:00,10,4631,Andhra Bhavan,2025-01-06 17:15:00,0,0
20250106-0323,883da11455fffff,2025-01-06 17:30:00,14,18208892,Cafe Hawkers,2025-01-06 17:30:00,0,0
20250106-3639,883da11455fffff,2025-01-06 17:30:00,17,309073,Zizo,2025-01-06 17:30:00,0,0
20250106-0904,883da1b925fffff,2025-01-06 17:30:00,14,304262,Ricos,2025-01-06 17:30:00,0,0
20250106-1123,883da1152bfffff,2025-01-06 17:31:00,17,8893,Raasta,2025-01-06 17:30:00,0,0
20250106-0872,883da11409fffff,2025-01-06 17:31:00,19,309790,The Vault Cafe,2025-01-06 17:30:00,0,0
20250106-0351,883da11423fffff,2025-01-06 17:31:00,7,7227,Out Of The Box,2025-01-06 17:30:00,0,0
20250106-2246,883da11409fffff,2025-01-06 17:31:00,9,7713,Ardor 2.1,2025-01-06 17:30:00,0,0
20250106-2809,883da1143dfffff,2025-01-06 17:31:00,11,801,Havemore,2025-01-06 17:30:00,0,0
20250106-4182,883da1152bfffff,2025-01-06 17:31:00,18,308322,Hauz Khas Social,2025-01-06 17:30:00,0,0
20250106-0201,883da102c7fffff,2025-01-06 17:32:00,10,3192,Big Chill,2025-01-06 17:30:00,0,0
20250106-2381,883da1140bfffff,2025-01-06 17:32:00,8,304154,My Bar Square,2025-01-06 17:30:00,0,0
20250106-3014,883da1b925fffff,2025-01-06 17:32:00,20,301700,Big Yellow Door,2025-01-06 17:30:00,0,0
20250106-1163,883da11423fffff,2025-01-06 17:32:00,17,7227,Out Of The Box,2025-01-06 17:30:00,0,0
20250106-2472,883da1152bfffff,2025-01-06 17:32:00,17,307330,Moonshine Cafe & Bar,2025-01-06 17:30:00,0,0
20250106-1764,883da18da3fffff,2025-01-06 17:33:00,19,312476,Lights Camera Action - Air Bar,2025-01-06 17:30:00,0,0
20250106-1418,883da1145bfffff,2025-01-06 17:33:00,14,9165,Old Famous Jalebi Wala,2025-01-06 17:30:00,0,0
20250106-1629,883da1152bfffff,2025-01-06 17:33:00,5,5732,"Elma's Bakery, Bar, and Kitchen",2025-01-06 17:30:00,0,0
20250106-4560,883da11409fffff,2025-01-06 17:33:00,9,5738,Shake Square,2025-01-06 17:30:00,0,0
20250106-3841,883da115a5fffff,2025-01-06 17:34:00,15,304299,The Flying Saucer Cafe,2025-01-06 17:30:00,0,0
20250106-4347,883da1140bfffff,2025-01-06 17:34:00,10,18124357,Garam Dharam,2025-01-06 17:30:00,0,0
20250106-3079,883da1152bfffff,2025-01-06 17:34:00,24,89,Naivedyam,2025-01-06 17:30:00,0,0
20250106-1503,883da11409fffff,2025-01-06 17:34:00,19,301011,Starbucks,2025-01-06 17:30:00,0,0
20250106-3083,883da18da3fffff,2025-01-06 17:35:00,12,310395,The Post Office Cafe,2025-01-06 17:30:00,0,0
20250106-1238,883da18ca7fffff,2025-01-06 17:35:00,15,9561,Barbeque Nation,2025-01-06 17:30:00,0,0
20250106-0970,883da115cdfffff,2025-01-06 17:35:00,16,1819,The All American Diner,2025-01-06 17:30:00,0,0
20250106-3693,883da115cdfffff,2025-01-06 17:35:00,14,1819,The All American Diner,2025-01-06 17:30:00,0,0
20250106-2294,883da115e9fffff,2025-01-06 17:35:00,10,451,Swagath,2025-01-06 17:30:00,0,0
20250106-3937,883da18da3fffff,2025-01-06 17:35:00,8,966,Dhaba,2025-01-06 17:30:00,0,0
20250106-0889,883da11409fffff,2025-01-06 17:35:00,11,306913,Caffe 9,2025-01-06 17:30:00,0,0
20250106-4830,883da11409fffff,2025-01-06 17:36:00,8,7855,Dunkin' Donuts,2025-01-06 17:30:00,0,0
20250106-2666,883da11409fffff,2025-01-06 17:36:00,19,309790,The Vault Cafe,2025-01-06 17:30:00,0,0
20250106-2284,883da102c7fffff,2025-01-06 17:36:00,11,305833,Krispy Kreme,2025-01-06 17:30:00,0,0
20250106-0614,883da1143dfffff,2025-01-06 17:37:00,10,73,Ichiban,2025-01-06 17:30:00,0,0
20250106-0709,883da1b925fffff,2025-01-06 17:37:00,19,304262,Ricos,2025-01-06 17:30:00,0,0
20250106-0515,883da11735fffff,2025-01-06 17:37:00,12,2742,Bukhara - ITC Maurya,2025-01-06 17:30:00,0,0
20250106-4209,883da1152bfffff,2025-01-06 17:37:00,16,8893,Raasta,2025-01-06 17:30:00,0,0
20250106-4907,883da11409fffff,2025-01-06 17:38:00,9,301114,Wenger's Deli,2025-01-06 17:30:00,0,0
20250106-2165,883da18da3fffff,2025-01-06 17:38:00,12,306476,AMPM CafÃ­Â© & Bar,2025-01-06 17:30:00,0,0
20250106-4221,883da11455fffff,2025-01-06 17:38:00,13,2903,Kake Da Hotel,2025-01-06 17:30:00,0,0
20250106-2085,883da1151bfffff,2025-01-06 17:38:00,12,1188,Lodi - The Garden Restaurant,2025-01-06 17:30:00,0,0
20250106-0694,883da11453fffff,2025-01-06 17:39:00,8,993,Al Jawahar,2025-01-06 17:30:00,0,0
20250106-4167,883da1152bfffff,2025-01-06 17:39:00,10,301131,Fork You,2025-01-06 17:30:00,0,0
20250106-1411,883da11455fffff,2025-01-06 17:39:00,10,309073,Zizo,2025-01-06 17:30:00,0,0
20250106-4578,883da11619fffff,2025-01-06 17:40:00,11,303849,Mr. Crust Bakers,2025-01-06 17:30:00,0,0
20250106-4745,883da11409fffff,2025-01-06 17:40:00,14,5738,Shake Square,2025-01-06 17:30:00,0,0
20250106-0270,883da18da3fffff,2025-01-06 17:40:00,12,304746,The California Boulevard,2025-01-06 17:30:00,0,0
20250106-3663,883da11423fffff,2025-01-06 17:41:00,22,1614,Big Chill,2025-01-06 17:30:00,0,0
20250106-4887,883da1152bfffff,2025-01-06 17:41:00,16,5030,Out Of The Box,2025-01-06 17:30:00,0,0
20250106-1828,883da18da1fffff,2025-01-06 17:41:00,7,5062,Hinglish - Cafe Beach Bar,2025-01-06 17:30:00,0,0
20250106-0327,883da1b925fffff,2025-01-06 17:42:00,20,304262,Ricos,2025-01-06 17:30:00,0,0
20250106-2624,883da11453fffff,2025-01-06 17:43:00,10,993,Al Jawahar,2025-01-06 17:30:00,0,0
