Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Date,Day of Week,Hour of Day
18203185,Moustache Coffee,1,New Delhi,"G-6, Vardhman Shrenik Plaza, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30168425,28.61956952,Cafe,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,79,2024-08-09 17:29:14,Friday,17
301047,Pradeep Pav Bhaji,1,New Delhi,"G-2, Vardhman Sainik Plaza, Pocket B-2, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3020302,28.6194887,Street Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,94,2024-09-29 02:12:10,Sunday,2
312492,Sandwich Factory,1,New Delhi,"25A, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3011218,28.6192793,Cafe,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,254,2024-06-14 15:25:16,Friday,15
4672,Scorpio Cafe,1,New Delhi,"G-4, Durga Complex, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3012169,28.6196855,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,410,2024-12-05 03:01:52,Thursday,3
311336,Veggie-Licious,1,New Delhi,"G-6, GS Arcade, Pocket B, Behind State Bank of India, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3011572,28.6192865,"North Indian, Chinese, Continental, Fast Food",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,100,2024-11-07 05:26:13,Thursday,5
18379056,Creamy Creation,1,New Delhi,"B-66, East Vinod Nagar, Near Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.309698,28.623975,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-09-27 16:55:31,Friday,16
18440185,Evergreen Food Corner,1,New Delhi,"55, A Block Market, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.2979348,28.6191348,"Fast Food, Raw Meats",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-12-27 10:39:18,Friday,10
18440429,K.D Corner,1,New Delhi,"B-65, East Vinod Nagar, Near, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3094479,28.6232139,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-08-16 11:58:23,Friday,11
2942,Slice Of Italy,1,New Delhi,"104 & 105, Durga Complex, LSC Market, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3011572,28.6197374,"Italian, Pizza, Bakery",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor,119,2024-10-29 03:10:59,Tuesday,3
301103,Anokha Chinese Hut,1,New Delhi,"D-1/30, New Kondli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3296222,28.6038472,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,27,2024-08-30 20:02:52,Friday,20
18292451,Bobby Dhaba & Caterers,1,New Delhi,"C-3/88, New Kondli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33470056,28.6042683,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,5,2024-08-07 06:50:31,Wednesday,6
9740,Clever Fox Cafe,1,New Delhi,"Red Fox Hotel, Community Center, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3328617,28.6071702,"North Indian, Continental, Chinese",900,Indian Rupees(Rs.),Yes,No,No,No,2,3.0,Orange,Average,25,2024-12-10 10:09:51,Tuesday,10
301106,Dana Pani,1,New Delhi,"B-1/60, New Kondli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3302432,28.6032214,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,4,2024-09-29 18:58:53,Sunday,18
6225,Hotel Malabar,1,New Delhi,"A-1312, Main Road, Opposite  Pocket A-2, GD Colony, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3363682,28.6128083,Kerala,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,24,2024-11-15 08:00:11,Friday,8
301120,Lumbini Fast Point,1,New Delhi,"1-A, Pocket A3, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3375211,28.6137147,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,30,2024-09-11 13:48:22,Wednesday,13
307850,Mayur Restaurant,1,New Delhi,"81-B,Pocket A-2, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3369722,28.613483,"North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,19,2024-06-16 01:53:51,Sunday,1
18292449,MOC - The American Restaurant,1,New Delhi,"38-A, Pocket A-2, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33534496,28.61123545,"American, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,35,2024-10-24 20:50:38,Thursday,20
301116,Muradabadi Chicken Biryani,1,New Delhi,"C-1/30, New Kondli, Near Mangal Bazar Chowk, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3335984,28.6054308,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,28,2024-12-06 11:33:43,Friday,11
8462,New Aggarwal Sweet Corner,1,New Delhi,"A-1240/2, DDA Market, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3360236,28.6117841,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,11,2024-11-25 16:20:54,Monday,16
309599,Pizza Castle,1,New Delhi,"80/A, Pocket A, LIG Flat, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3351273,28.6103555,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,29,2024-08-22 11:26:56,Thursday,11
309499,Punjabi Dhaba,1,New Delhi,"140-A, Pocket A3, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3292098,28.6014232,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,2024-07-08 05:28:24,Monday,5
300958,Qureshi Chicken Corner,1,New Delhi,"Near Ryan International School, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3364154,28.6132677,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,2024-10-02 13:06:26,Wednesday,13
301105,Samarpan Fast Food,1,New Delhi,"118 - A2, LIG Flat Market, Opposite Sharma Medical Store, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3365387,28.6101623,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,9,2024-08-02 10:44:47,Friday,10
311228,Shaan-E-Tandoorz,1,New Delhi,"G-14, SSG East Plaza, DDA Local Shopping Centre, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3390604,28.6078313,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5,2024-10-25 19:06:21,Friday,19
6226,Sonu Sudh Bhojnalaya,1,New Delhi,"B 1/1 B, Janta Flat, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.336318,28.6126674,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,10,2024-12-01 08:49:56,Sunday,8
311229,The Test,1,New Delhi,"G-11, Plot 1-2, SSG East Plaza, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3391034,28.6077552,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4,2024-11-24 14:42:41,Sunday,14
306555,True Blue,1,New Delhi,"8, DDA Shopping Complex, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3390881,28.6076461,"Chinese, North Indian",900,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,26,2024-11-08 03:21:20,Friday,3
301110,Zaika Kathi Rolls,1,New Delhi,"GD Colony, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3292915,28.6029222,Fast Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,13,2024-07-15 23:44:52,Monday,23
304986,Baked Buns,1,New Delhi,"C-4/79, Near Indian Oil Petrol Pump, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3347657,28.6040454,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,90,2024-11-07 00:54:16,Thursday,0
311256,A One Muradabadi,1,New Delhi,"A 118, Pocket A 2, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.336751,28.6130176,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-09-16 21:45:26,Monday,21
307847,Annapurna,1,New Delhi,"Shop 1, Basement, Tularam Complex, Old Kondi, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3369792,28.6134753,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-12-29 04:12:24,Sunday,4
18376492,Cake Walkers,1,New Delhi,"84-B, Pocket A-1, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33557563,28.61051668,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-06-06 10:02:49,Thursday,10
6216,Harish And Sonu Sudh Bhojnalya,1,New Delhi,"Old Kondli, Near State Bank Of Patiala, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3340142,28.6082998,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-06-13 12:11:55,Thursday,12
313360,Mitra Da Dhaba,1,New Delhi,"DDA, Convenient Shopping Centre 1, Pocket C1, Sector C, Kondli Gharoli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3369754,28.6134959,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-10-22 20:21:08,Tuesday,20
18490756,Munchies Midnight Delivery,1,New Delhi,"Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3363461,28.60584544,"Continental, Italian, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-09-09 11:23:27,Monday,11
18375376,Muradabadi Chicken Corner,1,New Delhi,"C-1/130, New Kondli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33908128,28.60777224,Mughlai,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,3,2024-08-07 16:23:10,Wednesday,16
18089212,Riyaz Chicken Corner,1,New Delhi,"1A, Pocket A-3, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.337972,28.6133824,Biryani,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-09-12 13:40:38,Thursday,13
18375395,Romano's Pizza,1,New Delhi,"81A, Pocket A-2, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3371065,28.61364897,Pizza,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-08-05 03:43:43,Monday,3
18237719,Royal Spice,1,New Delhi,"A-1155-1156, GD Colony, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3351677,28.61080481,"Continental, North Indian, South Indian",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,2024-10-26 06:45:27,Saturday,6
18082236,Sonu Bhojanalya,1,New Delhi,"D-1/29, New Kondli, Sani Bazar Road, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.329599,28.6038407,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-07-14 19:52:56,Sunday,19
18375383,The Deshi Bites,1,New Delhi,"SFS Flats, Near Pocket-C, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33913861,28.60797505,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,2024-08-09 19:23:43,Friday,19
309979,Green Chick Chop,1,New Delhi,"13/2, Ward 1, LIC Road, Near Bhool Bhulia, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1814052,28.5228127,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,7,2024-06-26 15:54:53,Wednesday,15
18025093,Mahara Hotel,1,New Delhi,"13/2, Ward 1, LIC Road, Near Bus Terminal, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1814337,28.5228887,"North Indian, South Indian",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,2024-06-14 20:11:07,Friday,20
307990,Malik Vegetarian Rasoi,1,New Delhi,"13-A/4, Ward 1, Opposite Bhool Bhuliyan, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1818906,28.5227376,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,9,2024-06-25 18:13:26,Tuesday,18
309517,Yash Aadi Food Corner,1,New Delhi,"F-210/A, Main Market, Mehrauli, New Delhi Near Mehrauli",Mehrauli,"Mehrauli, New Delhi",77.1938889,28.5237475,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6,2024-10-27 13:26:21,Sunday,13
18489842,#hashtag,1,New Delhi,"1092/1, Mehrauli Bus Stand, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1818649,28.5222051,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,2024-06-08 23:09:58,Saturday,23
18350159,Al Zaika,1,New Delhi,"F-341, Lado Sarai, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1912358,28.5244983,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-07-02 12:06:36,Tuesday,12
18375201,Ashiyan Foods,1,New Delhi,"D-3/491, Chhatarpur Pahari, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1901673,28.5266192,"North Indian, Chinese, Continental",700,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,2024-06-09 02:12:59,Sunday,2
18025127,Bake My Day,1,New Delhi,"Shop 1, Ambawata Complex, Gurudwara Road, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1818522,28.5222187,"Bakery, Desserts, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-07-01 20:56:05,Monday,20
18478990,Bhutani Chaap,1,New Delhi,"Shop 1, Ambawata Complex, Gurudwara Road, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1818486,28.5222296,"North Indian, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-12-26 02:41:40,Thursday,2
18433297,China Pan,1,New Delhi,"16 A, Ward 1, LIC Building, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.190347,28.5265467,"Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-06-28 11:37:16,Friday,11
18472695,Chinese Fast Food,1,New Delhi,"Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1919008,28.5279728,"Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-07-07 01:57:54,Sunday,1
18415339,Dilkhush Punjabi Dhaba,1,New Delhi,"893/8 Mehta Tailor Wali Gali Sarai Mehrauli, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1790259,28.515336,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,3,2024-10-05 06:36:15,Saturday,6
311683,Dragun Hut,1,New Delhi,"Lado Sarai Near Park, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1956559,28.5230624,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-12-10 19:03:19,Tuesday,19
313073,Giani's,1,New Delhi,"Qutub Tiffin, Ten Style Mile, Kalkadas Marg, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1873875,28.5266257,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-10-13 20:01:25,Sunday,20
18415338,Kathi House,1,New Delhi,"F-21, Lado Sarai, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.192373,28.5278328,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-07-12 00:19:28,Friday,0
18168122,Kerala Kitchen & Restaurant,1,New Delhi,"F-228, Lado Sarai, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1937384,28.527825,South Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-09-17 12:37:00,Tuesday,12
18478992,Retro Kichen,1,New Delhi,"1st Floor, Opposite Police Station, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1799022,28.5213242,"Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-08-24 12:59:11,Saturday,12
18168124,The China Town,1,New Delhi,"F-117, Lado Sarai, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.192244,28.525991,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-08-06 12:04:47,Tuesday,12
18414506,The Urban Dhaba,1,New Delhi,"F-703, Lado Sarai, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1937245,28.5278198,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,2024-11-14 11:49:42,Thursday,11
18409207,Twenty Four Seven,1,New Delhi,"M/S Qutab Service Station, IOC Pump, Opposite STC & MMTC Housing Colony, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1898485,28.5239134,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-10-16 00:34:21,Wednesday,0
6341,McDonald's,1,New Delhi,"Ground Floor, Metro Walk Mall, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.1135938,28.7240647,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,91,2024-09-13 00:17:13,Friday,0
1951,Moti Mahal Delux Tandoori Trail,1,New Delhi,"GA-7 & 8, Metro Walk Mall, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.1136837,28.7240733,"North Indian, Mughlai, Chinese",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,151,2024-07-24 13:50:07,Wednesday,13
250,Pizza Hut,1,New Delhi,"FA 7 & 8, Metro Walk Mall, Sector 11, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.1136837,28.7241629,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,2.8,Orange,Average,83,2024-08-10 21:57:01,Saturday,21
312753,Dill's Chawla Chik-Inn,1,New Delhi,"1843, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1444781,28.494557,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4,2024-12-20 06:16:21,Friday,6
312983,Tandoori Zaaika,1,New Delhi,"Main Road, Aaya Nagar, Near Honda Showroom, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1280511,28.4785954,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,4,2024-12-28 12:13:36,Saturday,12
18492029,Aap Ki Khatir,1,New Delhi,"Near Ghitorni Metro Station, Near MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1482134,28.4932341,"Mughlai, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-11-13 07:25:33,Wednesday,7
18489541,Aggarwal Sweets,1,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1459577,28.493198,"Mithai, South Indian, Street Food",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-06-19 22:04:01,Wednesday,22
18486862,Baskin Robbins,1,New Delhi,"The Gallery, New Manglapuri, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1663774,28.5009424,Ice Cream,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-12-29 14:48:56,Sunday,14
18492025,Bikaner Sweets,1,New Delhi,"Mandi Gaon Road, Sultanpur, Near, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1651082,28.4940407,"Mithai, North Indian, South Indian, Chinese, Street Food, Bakery",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-10-03 02:00:47,Thursday,2
18352672,Bollywood Khana,1,New Delhi,"Shop 2, Arjangarh Metro Station, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1257624,28.4798478,"North Indian, Fast Food",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-07-08 05:52:20,Monday,5
18489825,Cake And Bakes,1,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1449374,28.4941305,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-11-15 05:25:43,Friday,5
18340302,Cake Point,1,New Delhi,"House 709-D, Ghitorni, Near MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1501341,28.4945103,"Bakery, Desserts",600,Indian Rupees(Rs.),No,Yes,No,No,2,0.0,White,Not rated,0,2024-08-01 01:20:21,Thursday,1
18489819,Chinese Corner,1,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1451213,28.4940831,Chinese,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-07-14 09:11:45,Sunday,9
18175297,Choudhary Dhaba,1,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1462741,28.4930732,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-06-17 15:55:28,Monday,15
18034037,Green Chick Chop,1,New Delhi,"Khasara Number 580, Sultanpur, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.164633,28.4932439,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-10-13 07:32:53,Sunday,7
18175282,Green Chick Chop,1,New Delhi,"Near Air Force Staion Arjangarh, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1208414,28.4786827,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-08-23 23:28:11,Friday,23
18489532,Gujjar Dhaba,1,New Delhi,"Arjangarh, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.124642,28.4801014,"Mughlai, North Indian",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-08-10 23:07:37,Saturday,23
18277178,Hotel Aditi,1,New Delhi,"Shop 3, Khasra 385, Near Union Bank, 100 Feet Road, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.14572687,28.49366438,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-12-08 13:35:27,Sunday,13
18408079,JMD Food Palace,1,New Delhi,"Shasta 388-369, Chaudhary Market, Sultanpur, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1603368,28.4975958,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,2,2024-11-15 15:50:30,Friday,15
18232989,Kitchen Namaste,1,New Delhi,"Khatana Market, Near Sultanpur Metro Station, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1618543,28.4997301,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-10-27 03:01:24,Sunday,3
18492033,Lajawab Chicken & Fish Fry,1,New Delhi,"843/1, Opposite Metro Pillar 116, Ghitorni, Near MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1465358,28.4925721,Mughlai,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-06-14 04:57:44,Friday,4
18489832,Lotus Kitchen,1,New Delhi,"Near Post Office, Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1444856,28.4945886,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-09-13 18:50:45,Friday,18
18467388,Manami Japanese Restaurant,1,New Delhi,"Avalon Hotel, Near Sultanpur Metro Station, Sultanpur, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1604883,28.4968258,Japanese,1000,Indian Rupees(Rs.),Yes,No,No,No,3,0.0,White,Not rated,0,2024-08-17 12:24:31,Saturday,12
